run,bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,prior_median,after_vs_prior_percent,p_vs_prior,benchtime,note
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p4,B/op,4887444,4921224,0.6911588143004854,0.5887445887445888,6,6,4912188,0.18395061426801362,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p4,allocs/op,3333,3391,1.740174017401741,0.0021645021645021645,6,6,3388.5,0.0737789582410997,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/memory,ns/op,300574,282073.5,-6.155056658260527,0.5887445887445888,6,6,330369,-14.618653687240634,0.008658008658008658,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/memory,code-B,292,292,0,1,6,6,292,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/memory,B/op,27784,26968,-2.9369421249640038,0.0021645021645021645,6,6,26968,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/memory,allocs/op,106,108,1.8867924528301883,0.0021645021645021645,6,6,108,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/auto,ns/op,15696410.5,8189923.5,-47.822952897415625,0.0021645021645021645,6,6,7695967,6.418381211873703,0.04112554112554113,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/auto,code-B,897828,897828,0,1,6,6,897828,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/auto,B/op,4825736,4895556,1.4468259349454726,0.24025974025974026,6,6,4927604,-0.6503769377571689,0.48484848484848486,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/auto,allocs/op,3319.5,3391,2.153938846211778,0.0021645021645021645,6,6,3391.5,-0.01474273920094582,0.854978354978355,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p8,ns/op,14110372.5,6200831,-56.054802947264506,0.0021645021645021645,6,6,6392224,-2.994153521528653,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p8,code-B,897828,897828,0,1,6,6,897828,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p8,B/op,5776400,5965276,3.269787410844116,0.48484848484848486,6,6,5821168,2.475585655662238,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/lua/p8,allocs/op,4109.5,4219.5,2.67672466236768,0.0021645021645021645,6,6,4224.5,-0.11835720203574596,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p2,ns/op,10438462.5,7655222,-26.663318472428287,0.0021645021645021645,6,6,7540701,1.518704958597361,0.5887445887445888,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p2,code-B,889172,889172,0,1,6,6,889172,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p2,B/op,3878756,3887412,0.22316433413187564,0.48484848484848486,6,6,3885192,0.05714003323387118,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p2,allocs/op,1056.5,1079.5,2.176999526739243,0.0021645021645021645,6,6,1082,-0.23105360443622658,0.8376623376623377,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p4,ns/op,7500231.5,4667366.5,-37.77036748799021,0.0021645021645021645,6,6,4582728,1.846902107216497,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p4,code-B,889172,889172,0,1,6,6,889172,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p4,B/op,4370856,4410936,0.9169828518715839,0.48484848484848486,6,6,4336824,1.708900338127628,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p4,allocs/op,1488.5,1561.5,4.904266039637228,0.0021645021645021645,6,6,1533.5,1.8258884903814776,0.025974025974025976,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p8,ns/op,6546879,3298672,-49.614587347650684,0.0021645021645021645,6,6,3665339,-10.003631314866102,0.06493506493506493,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p8,code-B,889172,889172,0,1,6,6,889172,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p8,B/op,5280508,5312956,0.6144863335118433,0.9372294372294372,6,6,5330208,-0.3236646674951493,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/lua/p8,allocs/op,2217.5,2340.5,5.54678692220969,0.0021645021645021645,6,6,2334,0.27849185946873245,0.6147186147186147,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p2,ns/op,1831828,1368184.5,-25.31042761656662,0.0021645021645021645,6,6,1299450.5,5.289466586068503,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p2,code-B,66366,66366,0,1,6,6,66366,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p2,B/op,537656,542436,0.8890442959810674,0.004329004329004329,6,6,539180,0.603879965874099,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p2,allocs/op,568,589.5,3.785211267605626,0.0021645021645021645,6,6,589,0.0848896434634927,0.6233766233766234,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p4,ns/op,1693949.5,1047032,-38.18989291003068,0.0021645021645021645,6,6,1189980.5,-12.012675837965414,0.025974025974025976,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p4,code-B,66366,66366,0,1,6,6,66366,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p4,B/op,655776,683200,4.181915776118683,0.30952380952380953,6,6,685128,-0.2814072698824166,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p4,allocs/op,734.5,775,5.513955071477206,0.0021645021645021645,6,6,781,-0.7682458386683688,0.4523809523809524,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p8,ns/op,1857561.5,1278005,-31.199855294158496,0.0021645021645021645,6,6,1260783,1.3659765399755441,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p8,code-B,66366,66366,0,1,6,6,66366,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p8,B/op,887392,906224,2.1221737405791252,0.3939393939393939,6,6,894412,1.3206441774036959,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,994,1064.5,7.0925553319919565,0.0021645021645021645,6,6,1076,-1.0687732342007483,0.36796536796536794,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/ruby/p8,ns/op,215035574.5,92783960,-56.85180918750725,0.0021645021645021645,6,6,97955783,-5.279752600211463,0.04112554112554113,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/ruby/p8,code-B,35155402,35155402,0,1,6,6,35155402,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/ruby/p8,B/op,139900636,139442936,-0.32716077144924194,0.6991341991341992,6,6,139493804,-0.03646613580055025,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/ruby/p8,allocs/op,14368.5,14578,1.4580505967915824,0.0021645021645021645,6,6,14530.5,0.3268985926155432,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/auto,ns/op,1620261,1041281,-35.73374906882286,0.0021645021645021645,6,6,1038125.5,0.3039613225953808,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/auto,code-B,66366,66366,0,1,6,6,66366,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/auto,B/op,676084,655360,-3.065299578158931,0.3939393939393939,6,6,684000,-4.187134502923973,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFullWorkers/json-as/auto,allocs/op,726.5,774,6.538196834136278,0.0021645021645021645,6,6,777,-0.38610038610038533,0.1471861471861472,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/globals,ns/op,270447,287970,6.479273203252389,0.13203463203463203,6,6,297587.5,-3.2318225731927552,0.24025974025974026,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/globals,code-B,148,148,0,1,6,6,148,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/globals,B/op,28160,27472,-2.4431818181818166,0.0021645021645021645,6,6,27472,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/globals,allocs/op,111,113,1.8018018018018056,0.0021645021645021645,6,6,113,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i16x8,ns/op,1212687.5,750942,-38.076215018296146,0.0021645021645021645,6,6,898719,-16.443070637206958,0.015151515151515152,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i16x8,code-B,32028,32028,0,1,6,6,32028,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i16x8,B/op,65344,59456,-9.010773751224288,0.0021645021645021645,6,6,59456,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i16x8,allocs/op,191,193,1.0471204188481575,0.0021645021645021645,6,6,193,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/coremark,ns/op,1207838.5,932697.5,-22.779618301618964,0.0021645021645021645,6,6,1002874.5,-6.997585440650845,0.13203463203463203,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/coremark,code-B,24278,24278,0,1,6,6,24278,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/coremark,B/op,265760,265872,0.04214328717639937,0.0021645021645021645,6,6,265872,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/coremark,allocs/op,216,218,0.92592592592593,0.0021645021645021645,6,6,218,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i32x4,ns/op,1241932.5,868743,-30.04909687120677,0.0021645021645021645,6,6,848875.5,2.3404492178181524,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i32x4,code-B,35356,35356,0,1,6,6,35356,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i32x4,B/op,64224,58336,-9.167912306925762,0.0021645021645021645,6,6,58336,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i32x4,allocs/op,186,188,1.0752688172043001,0.0021645021645021645,6,6,188,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i8x16,ns/op,1067976.5,740287,-30.683212598779097,0.0021645021645021645,6,6,708067,4.550416839084437,0.30952380952380953,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i8x16,code-B,23548,23548,0,1,6,6,23548,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i8x16,B/op,62904,56168,-10.708381025054049,0.0021645021645021645,6,6,56168,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_i8x16,allocs/op,179,181,1.1173184357541999,0.0021645021645021645,6,6,181,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p2,ns/op,933354,730364,-21.7484469986736,0.0021645021645021645,6,6,761136.5,-4.042967325834457,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p2,code-B,57470,57470,0,1,6,6,57470,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p2,B/op,430976,436660,1.3188669438669365,0.015151515151515152,6,6,435068,0.36591981023657016,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p2,allocs/op,263.5,287,8.918406072106254,0.0021645021645021645,6,6,283.5,1.2345679012345734,0.10606060606060606,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p4,ns/op,767042,569417,-25.76456048039091,0.0021645021645021645,6,6,539731.5,5.500049561680198,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p4,code-B,57470,57470,0,1,6,6,57470,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p4,B/op,562112,569872,1.38050779915746,0.24025974025974026,6,6,570716,-0.1478844118615874,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileWorkers/json-as/p4,allocs/op,403.5,449,11.276332094175956,0.0021645021645021645,6,6,450,-0.22222222222222365,0.5303030303030303,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f32x4,ns/op,895012,651996.5,-27.152205780481154,0.008658008658008658,6,6,698058,-6.5985204667807,0.06493506493506493,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f32x4,code-B,17724,17724,0,1,6,6,17724,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f32x4,B/op,53744,47792,-11.07472462042275,0.0021645021645021645,6,6,47792,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f32x4,allocs/op,155,157,1.2903225806451646,0.0021645021645021645,6,6,157,0,1,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f64x2,ns/op,798151,633733,-20.59986142972946,0.0021645021645021645,6,6,631458.5,0.3601978594001132,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-explicit-fixed,explicit,BenchmarkCompileFull/isa_simd_f64x2,code-B,17180,17180,0,1,6,6,17180,0,1,1x,single-operation memory check; not a timing claim
