goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
WazeroExec/isa_simd_i8x16.sub-8                                                            8.652Ki ±  12%          8.980Ki ±  14%         ~ (p=0.615 n=6)
WazeroExec/isa_simd_i8x16.sub_sat_s-8                                                      4.379Ki ±   4%          4.527Ki ±   4%         ~ (p=0.374 n=6)
WazeroExec/isa_simd_i8x16.sub_sat_u-8                                                      4.371Ki ±   5%          4.520Ki ±  13%         ~ (p=0.732 n=6)
WazeroExec/isa_simd_i8x16.min_s-8                                                          8.809Ki ±   4%          8.703Ki ±  11%         ~ (p=0.485 n=6)
WazeroExec/isa_simd_i8x16.min_u-8                                                          8.734Ki ±  18%          8.992Ki ±  17%         ~ (p=0.394 n=6)
WazeroExec/isa_simd_i8x16.max_s-8                                                          8.734Ki ±   9%          8.961Ki ±  20%         ~ (p=0.675 n=6)
WazeroExec/isa_simd_i8x16.max_u-8                                                          8.738Ki ±  14%          8.992Ki ±  20%         ~ (p=0.589 n=6)
WazeroExec/isa_simd_i8x16.avgr_u-8                                                         4.379Ki ±  11%          4.465Ki ±   8%         ~ (p=0.420 n=6)
WazeroExec/isa_simd_i8x16.eq-8                                                             8.754Ki ±  11%          8.902Ki ±   7%         ~ (p=0.589 n=6)
WazeroExec/isa_simd_i8x16.ne-8                                                             4.246Ki ±   8%          4.465Ki ±  10%         ~ (p=0.190 n=6)
WazeroExec/isa_simd_i8x16.lt_s-8                                                           6.945Ki ±  10%          6.918Ki ±   4%         ~ (p=0.818 n=6)
WazeroExec/isa_simd_i8x16.lt_u-8                                                           2.664Ki ±   3%          2.656Ki ±   7%         ~ (p=0.814 n=6)
WazeroExec/isa_simd_i8x16.gt_s-8                                                           8.793Ki ±   3%          8.902Ki ±   6%         ~ (p=0.974 n=6)
WazeroExec/isa_simd_i8x16.gt_u-8                                                           2.922Ki ±   4%          2.973Ki ±  16%         ~ (p=0.656 n=6)
WazeroExec/isa_simd_i8x16.le_s-8                                                           3.848Ki ±   4%          3.867Ki ±  11%         ~ (p=0.920 n=6)
WazeroExec/isa_simd_i8x16.le_u-8                                                           3.844Ki ±   5%          3.875Ki ±  16%         ~ (p=0.554 n=6)
WazeroExec/isa_simd_i8x16.ge_s-8                                                           4.375Ki ±   6%          4.348Ki ±   9%         ~ (p=0.851 n=6)
WazeroExec/isa_simd_i8x16.ge_u-8                                                           4.453Ki ±   3%          4.488Ki ±  12%         ~ (p=0.818 n=6)
WazeroExec/isa_simd_i16x8.abs-8                                                            8.762Ki ±   3%          8.730Ki ±   8%         ~ (p=0.937 n=6)
WazeroExec/isa_simd_i16x8.neg-8                                                            11.27Ki ±  12%          11.33Ki ±  16%         ~ (p=0.818 n=6)
WazeroExec/isa_simd_i16x8.extadd_pairwise_s-8                                              4.766Ki ±   4%          4.793Ki ±  12%         ~ (p=0.448 n=6)
WazeroExec/isa_simd_i16x8.extadd_pairwise_u-8                                              5.836Ki ±  13%          5.980Ki ±  11%         ~ (p=0.567 n=6)
WazeroExec/isa_simd_i16x8.narrow_i32x4_s-8                                                 4.375Ki ±  16%          4.422Ki ±  11%         ~ (p=0.937 n=6)
WazeroExec/isa_simd_i16x8.narrow_i32x4_u-8                                                 4.348Ki ±   6%          4.426Ki ±  10%         ~ (p=0.513 n=6)
WazeroExec/isa_simd_i16x8.extend_low_s-8                                                   8.766Ki ±  16%          8.875Ki ±   2%         ~ (p=0.513 n=6)
WazeroExec/isa_simd_i16x8.extend_high_s-8                                                  4.422Ki ±  14%          4.453Ki ±   3%         ~ (p=0.900 n=6)
WazeroExec/isa_simd_i16x8.extend_low_u-8                                                   8.777Ki ±   7%          8.793Ki ±   8%         ~ (p=0.900 n=6)
WazeroExec/isa_simd_i16x8.extend_high_u-8                                                  4.371Ki ±  12%          4.398Ki ±   3%         ~ (p=0.818 n=6)
WazeroExec/isa_simd_i16x8.shl-8                                                            6.621Ki ±  12%          6.711Ki ±  10%         ~ (p=0.197 n=6)
WazeroExec/isa_simd_i16x8.shr_s-8                                                          6.551Ki ±   8%          6.629Ki ±  11%         ~ (p=0.699 n=6)
WazeroExec/isa_simd_i16x8.shr_u-8                                                          6.633Ki ±  10%          6.617Ki ±   3%         ~ (p=0.970 n=6)
WazeroExec/isa_simd_i16x8.add-8                                                            8.738Ki ±  12%          8.727Ki ±   3%         ~ (p=0.937 n=6)
WazeroExec/isa_simd_i16x8.sub-8                                                            8.840Ki ±   8%          8.699Ki ±   2%         ~ (p=0.370 n=6)
WazeroExec/isa_simd_i16x8.mul-8                                                            2.934Ki ±   6%          2.918Ki ±   5%         ~ (p=0.483 n=6)
WazeroExec/isa_simd_i16x8.add_sat_s-8                                                      4.414Ki ±   9%          4.391Ki ±   4%         ~ (p=0.621 n=6)
WazeroExec/isa_simd_i16x8.add_sat_u-8                                                      4.398Ki ±   7%          4.387Ki ±   3%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i16x8.sub_sat_s-8                                                      4.395Ki ±   7%          4.367Ki ±   8%         ~ (p=0.372 n=6)
WazeroExec/isa_simd_i16x8.sub_sat_u-8                                                      4.414Ki ±   6%          4.383Ki ±  11%         ~ (p=0.483 n=6)
WazeroExec/isa_simd_i16x8.min_s-8                                                          8.797Ki ±   7%          8.770Ki ±   3%         ~ (p=0.894 n=6)
WazeroExec/isa_simd_i16x8.min_u-8                                                          8.777Ki ±  13%          8.691Ki ±  10%         ~ (p=0.905 n=6)
WazeroExec/isa_simd_i16x8.max_s-8                                                          8.785Ki ±   4%          8.781Ki ±   4%         ~ (p=0.853 n=6)
WazeroExec/isa_simd_i16x8.max_u-8                                                          8.707Ki ±   8%          8.723Ki ±   3%         ~ (p=0.937 n=6)
WazeroExec/isa_simd_i16x8.avgr_u-8                                                         4.406Ki ±  10%          4.391Ki ±  12%         ~ (p=0.859 n=6)
WazeroExec/isa_simd_i16x8.q15mulr_sat_s-8                                                  1.789Ki ±   3%          1.766Ki ±   4%         ~ (p=0.835 n=6)
WazeroExec/isa_simd_i16x8.extmul_low_s-8                                                   1.766Ki ±   4%          1.773Ki ±   3%         ~ (p=0.853 n=6)
WazeroExec/isa_simd_i16x8.extmul_high_s-8                                                  1.273Ki ±   4%          1.266Ki ±   3%         ~ (p=0.983 n=6)
WazeroExec/isa_simd_i16x8.extmul_low_u-8                                                   1.777Ki ±   9%          1.773Ki ±   3%         ~ (p=0.846 n=6)
WazeroExec/isa_simd_i16x8.extmul_high_u-8                                                  1.270Ki ±   3%          1.262Ki ±   3%         ~ (p=0.615 n=6)
WazeroExec/isa_simd_i16x8.eq-8                                                             8.723Ki ±   8%          8.781Ki ±   3%         ~ (p=0.818 n=6)
WazeroExec/isa_simd_i16x8.ne-8                                                             4.359Ki ±  12%          4.422Ki ±   3%         ~ (p=0.418 n=6)
WazeroExec/isa_simd_i16x8.lt_s-8                                                           6.844Ki ±   3%          6.855Ki ±   6%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i16x8.lt_u-8                                                           2.574Ki ±   7%          2.660Ki ±  11%         ~ (p=0.859 n=6)
WazeroExec/isa_simd_i16x8.gt_s-8                                                           8.637Ki ±  13%          8.621Ki ±   2%         ~ (p=1.000 n=6)
WazeroExec/isa_simd_i16x8.gt_u-8                                                           2.910Ki ±   7%          2.910Ki ±   4%         ~ (p=0.855 n=6)
WazeroExec/isa_simd_i16x8.le_s-8                                                           3.840Ki ±   3%          3.840Ki ±   7%         ~ (p=0.786 n=6)
WazeroExec/isa_simd_i16x8.le_u-8                                                           3.855Ki ±   4%          3.859Ki ±   2%         ~ (p=0.981 n=6)
WazeroExec/isa_simd_i16x8.ge_s-8                                                           4.379Ki ±   4%          4.406Ki ±   3%         ~ (p=0.894 n=6)
WazeroExec/isa_simd_i16x8.ge_u-8                                                           4.262Ki ±   9%          4.410Ki ±   3%         ~ (p=0.165 n=6)
WazeroExec/isa_simd_i32x4.abs-8                                                            8.754Ki ±   4%          8.648Ki ±   7%         ~ (p=0.515 n=6)
WazeroExec/isa_simd_i32x4.neg-8                                                            11.12Ki ±   4%          11.19Ki ±   3%         ~ (p=0.561 n=6)
